class,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,left_elbow_ang,right_elbow_ang,left_lean_ang,right_lean_ang,left_shoulder_ang,right_shoulder_ang,left_elbow_hip_dist,right_elbow_hip_dist
error1,0.37252283096313477,0.6937692761421204,-0.15070289373397827,0.9977601766586304,0.3788389265537262,0.7163036465644836,-0.12993066012859344,0.9982516765594482,0.3786924481391907,0.716661810874939,-0.13031645119190216,0.998136579990387,0.3791777491569519,0.717159628868103,-0.1306706964969635,0.9986771941184998,0.3950138986110687,0.717810869216919,-0.21888087689876556,0.9978755712509155,0.40593212842941284,0.7190886735916138,-0.21882027387619019,0.9975025653839111,0.41757744550704956,0.7204371690750122,-0.2187272012233734,0.9980592727661133,0.4266016185283661,0.7149087190628052,0.05198552459478378,0.998412549495697,0.468858540058136,0.7158086895942688,-0.3415857255458832,0.9982448816299438,0.38987407088279724,0.6724311709403992,-0.06174116209149361,0.9976188540458679,0.4083366394042969,0.6730131506919861,-0.1735774278640747,0.997600793838501,0.5761293172836304,0.606800377368927,0.3564831018447876,0.996247410774231,0.502631664276123,0.6006094217300415,-0.5211270451545715,0.9990959167480469,0.554793119430542,0.4632156789302826,0.4977288544178009,0.038001883774995804,0.3269999325275421,0.44578060507774353,-0.4485570192337036,0.982181191444397,0.41296178102493286,0.43292850255966187,0.3042658269405365,0.035003986209630966,0.1155007854104042,0.5310145616531372,-0.061477113515138626,0.8740732669830322,0.3781779408454895,0.4247360825538635,0.27422288060188293,0.05162777751684189,0.05936553329229355,0.5470561385154724,-0.09228252619504929,0.8444027304649353,0.36285874247550964,0.4386107921600342,0.21157827973365784,0.05167890340089798,0.08510518074035645,0.5614577531814575,-0.08260175585746765,0.8367503881454468,0.37551870942115784,0.43956127762794495,0.26709437370300293,0.05644674226641655,0.10336840897798538,0.5580756068229675,-0.04695768281817436,0.8087730407714844,0.6780505180358887,0.2753251791000366,0.26633110642433167,0.9730530381202698,0.6404977440834045,0.2652456760406494,-0.2657116949558258,0.9756138324737549,0.6960853934288025,0.06269370019435883,0.44831374287605286,0.15401506423950195,0.5979592800140381,0.03519541397690773,-0.08683767914772034,0.6736000180244446,0.701162576675415,-0.13813599944114685,0.6695094108581543,0.09501957893371582,0.6544123291969299,-0.18290975689888,0.08720006048679352,0.3130705654621124,0.7344890832901001,-0.178992360830307,0.6796286106109619,0.15204469859600067,0.710495114326477,-0.22709493339061737,0.09696187824010849,0.4697105288505554,0.5540338158607483,-0.1512669026851654,0.5805690288543701,0.13383516669273376,0.4718198776245117,-0.2024833858013153,-0.0891743004322052,0.2714320421218872,249.49379179605208,116.65270135788107,192.24340815264551,212.82347870365422,25.543600657965786,70.94936747657489,-12.325739860534668,-31.349781155586243
error1,0.37390291690826416,0.6938987970352173,-0.15131177008152008,0.9977620840072632,0.38022786378860474,0.7163355350494385,-0.13134266436100006,0.9982289671897888,0.38030126690864563,0.7167078256607056,-0.13171520829200745,0.9980913400650024,0.3810673952102661,0.7172174453735352,-0.13206489384174347,0.9986482262611389,0.3956451416015625,0.7178325653076172,-0.21975913643836975,0.9978907108306885,0.406279057264328,0.7191044688224792,-0.21969231963157654,0.9975067377090454,0.4177274703979492,0.7204443216323853,-0.2196032851934433,0.9980812668800354,0.42765215039253235,0.7149220705032349,0.04268430173397064,0.9983833432197571,0.4690472483634949,0.7158188223838806,-0.34418708086013794,0.9982364773750305,0.3921009302139282,0.6728888750076294,-0.06303482502698898,0.9976041913032532,0.40979644656181335,0.6732112169265747,-0.17569130659103394,0.9975928068161011,0.5696744918823242,0.606423020362854,0.3507852554321289,0.9960713982582092,0.5047536492347717,0.6009902954101562,-0.5210483074188232,0.9990578889846802,0.5048155188560486,0.4646534323692322,0.48892733454704285,0.040012989193201065,0.31328341364860535,0.45072436332702637,-0.44846484065055847,0.982395589351654,0.37394464015960693,0.46094775199890137,0.3032093942165375,0.0411171056330204,0.11835207790136337,0.5607758164405823,-0.06205952167510986,0.8798778653144836,0.34236904978752136,0.4604453146457672,0.2742335796356201,0.05938068777322769,0.06486351042985916,0.5825916528701782,-0.0917537659406662,0.8510538339614868,0.32873451709747314,0.4750099778175354,0.2189227193593979,0.05938848853111267,0.09150291234254837,0.5957235097885132,-0.08965234458446503,0.8433539271354675,0.34099718928337097,0.473294198513031,0.26832473278045654,0.0645521804690361,0.11376845836639404,0.588550329208374,-0.05071718618273735,0.8161926865577698,0.6775856018066406,0.27760159969329834,0.2650594413280487,0.972752571105957,0.6402760148048401,0.26890110969543457,-0.26448962092399597,0.9759212136268616,0.6889034509658813,0.07141111046075821,0.4484783113002777,0.14815442264080048,0.5988726615905762,0.039371754974126816,-0.08838438242673874,0.6765621900558472,0.6989790797233582,-0.12464261054992676,0.6808788776397705,0.09274731576442719,0.6541654467582703,-0.17206169664859772,0.08695439249277115,0.31193825602531433,0.7314447164535522,-0.16435322165489197,0.6917691826820374,0.14980319142341614,0.7099271416664124,-0.21494445204734802,0.09690786153078079,0.4686240255832672,0.5515223145484924,-0.13853488862514496,0.5815408229827881,0.13117393851280212,0.4714219272136688,-0.1953398585319519,-0.09537584334611893,0.26828595995903015,243.7941824335158,112.42759839437161,195.0267375998177,212.4251598879495,42.752454544908986,74.07505359478166,-17.277008295059204,-32.699260115623474
error1,0.3744593858718872,0.694057285785675,-0.1320270299911499,0.9977356791496277,0.3812163174152374,0.7164374589920044,-0.11228033900260925,0.9981655478477478,0.3816508948802948,0.7168411016464233,-0.11263511329889297,0.9980137944221497,0.38280951976776123,0.7173728346824646,-0.11295416206121445,0.9985836148262024,0.39581403136253357,0.7178850173950195,-0.20614156126976013,0.9978503584861755,0.4062750041484833,0.71916663646698,-0.20608416199684143,0.9974674582481384,0.4175976514816284,0.7205116748809814,-0.20605431497097015,0.998059868812561,0.42894431948661804,0.7150181531906128,0.045031219720840454,0.9983251690864563,0.4688170254230499,0.716016948223114,-0.3511640727519989,0.9981972575187683,0.3938387930393219,0.6734268069267273,-0.05294102057814598,0.9975779056549072,0.41043636202812195,0.6735265254974365,-0.17102660238742828,0.9975553750991821,0.5626189112663269,0.6063597798347473,0.3510740399360657,0.9959876537322998,0.5128012299537659,0.6029291749000549,-0.5263585448265076,0.9990544319152832,0.4982724189758301,0.46273937821388245,0.49486735463142395,0.04096138849854469,0.30995461344718933,0.4564412534236908,-0.4367383122444153,0.9824480414390564,0.38405659794807434,0.43574172258377075,0.3126552999019623,0.04553094133734703,0.13672751188278198,0.5777370929718018,-0.01260591670870781,0.8874421715736389,0.3588224947452545,0.4299488663673401,0.2864258289337158,0.06497562676668167,0.08035930246114731,0.6047231554985046,-0.03661844879388809,0.8603465557098389,0.34467461705207825,0.444460391998291,0.2380753457546234,0.06505604833364487,0.11373162269592285,0.6162047982215881,-0.045295991003513336,0.8528695106506348,0.35483965277671814,0.4450315833091736,0.28079044818878174,0.07049893587827682,0.1358860284090042,0.608495831489563,-0.00418426375836134,0.8269566893577576,0.676664412021637,0.2789945602416992,0.2607484459877014,0.9735673666000366,0.6400650143623352,0.2723505198955536,-0.2602556347846985,0.9768886566162109,0.6841508746147156,0.07213779538869858,0.4497051239013672,0.14467163383960724,0.5996771454811096,0.04197695851325989,-0.08009492605924606,0.6807689070701599,0.6973559260368347,-0.1254415214061737,0.6954700350761414,0.09262250363826752,0.6596695184707642,-0.16711045801639557,0.11200516670942307,0.31093910336494446,0.7303054928779602,-0.16476121544837952,0.7098049521446228,0.1501311957836151,0.7151676416397095,-0.20870515704154968,0.12481987476348877,0.46719732880592346,0.5496151447296143,-0.14154677093029022,0.6127858757972717,0.13062535226345062,0.4781484603881836,-0.1945652961730957,-0.060635171830654144,0.26567181944847107,232.56697273069796,109.16444773618177,197.13428630816625,210.9990864618222,43.34089563907941,75.21999870513605,-17.83919930458069,-33.01104009151459
error1,0.3763725459575653,0.6940728425979614,-0.18864549696445465,0.9977037310600281,0.3821256458759308,0.7164493203163147,-0.1656137853860855,0.9980794191360474,0.3823774456977844,0.7168500423431396,-0.16594523191452026,0.9979427456855774,0.3832889497280121,0.7173716425895691,-0.16617850959300995,0.9984989166259766,0.39705827832221985,0.7178962230682373,-0.25797781348228455,0.9977586269378662,0.40749695897102356,0.7191777229309082,-0.2579529583454132,0.9973911046981812,0.41870051622390747,0.7205183506011963,-0.2579165995121002,0.9979761242866516,0.4287653863430023,0.7150311470031738,0.004128912929445505,0.9982467889785767,0.46973511576652527,0.7162562012672424,-0.3968980610370636,0.9980846047401428,0.39707085490226746,0.6734893321990967,-0.10603473335504532,0.9975018501281738,0.4137725532054901,0.6735416650772095,-0.2224597930908203,0.9974442720413208,0.5434623956680298,0.6060521602630615,0.29435983300209045,0.9957954287528992,0.5285142660140991,0.6055327653884888,-0.5419049859046936,0.9990137815475464,0.5146691799163818,0.4433891177177429,0.40875643491744995,0.04121771082282066,0.3125419318675995,0.4635732173919678,-0.46716850996017456,0.9824076294898987,0.4521641731262207,0.3706536889076233,0.15815795958042145,0.04630472883582115,0.16565126180648804,0.5928007364273071,-0.12815286219120026,0.8926964402198792,0.44016411900520325,0.348511278629303,0.1204766035079956,0.06619317084550858,0.11378484219312668,0.6257156729698181,-0.1700294315814972,0.8673429489135742,0.43439236283302307,0.35937777161598206,0.06353146582841873,0.06635677069425583,0.14833448827266693,0.6359535455703735,-0.18644361197948456,0.8601815104484558,0.4434475600719452,0.3679632246494293,0.12199611216783524,0.07209786772727966,0.16864638030529022,0.6247814893722534,-0.12627597153186798,0.8348591923713684,0.6688819527626038,0.27994558215141296,0.2535143792629242,0.9747097492218018,0.6427318453788757,0.2751002013683319,-0.2531251907348633,0.9782471656799316,0.6781951189041138,0.07583200931549072,0.4598565995693207,0.14243051409721375,0.6015584468841553,0.04845578595995903,-0.06287186592817307,0.6896836161613464,0.6944755911827087,-0.10187967121601105,0.7359066605567932,0.09466513991355896,0.660595178604126,-0.14897669851779938,0.1537349671125412,0.3210219442844391,0.7258724570274353,-0.1391121745109558,0.7533860802650452,0.15450315177440643,0.7150936126708984,-0.18901653587818146,0.16646283864974976,0.47492122650146484,0.5478795170783997,-0.12012860924005508,0.6479635834693909,0.13392388820648193,0.48066338896751404,-0.1783856898546219,-0.041941478848457336,0.27192333340644836,210.63600388677352,105.34310561024905,198.42414105326662,209.3646210380477,31.07461345656271,75.7511693074506,-15.421277284622192,-33.018991351127625
error1,0.37946805357933044,0.6941404938697815,-0.2870551347732544,0.997756838798523,0.38338664174079895,0.7164658308029175,-0.26607465744018555,0.9980753660202026,0.38313713669776917,0.7168633341789246,-0.26643386483192444,0.9979262948036194,0.3835718333721161,0.7173830270767212,-0.26672646403312683,0.9984634518623352,0.3992804288864136,0.7179062366485596,-0.3542647659778595,0.9977735280990601,0.4096173048019409,0.7191911339759827,-0.3541468381881714,0.9974188804626465,0.4206905663013458,0.7205326557159424,-0.3540281057357788,0.9979881048202515,0.42856350541114807,0.7151339650154114,-0.08250313252210617,0.9982441663742065,0.472250759601593,0.7165416479110718,-0.4699268043041229,0.9981017112731934,0.40027695894241333,0.673801064491272,-0.20037731528282166,0.997563898563385,0.4189004898071289,0.6736969947814941,-0.31148555874824524,0.997516930103302,0.527923583984375,0.6061031818389893,0.21806520223617554,0.9957724809646606,0.5357818007469177,0.6062790751457214,-0.5875154733657837,0.998962938785553,0.4605324864387512,0.45604872703552246,0.3386412560939789,0.043944351375103,0.3097583055496216,0.4711698591709137,-0.5309779644012451,0.9816242456436157,0.3747502267360687,0.4340490698814392,0.07398425787687302,0.05172821134328842,0.179341122508049,0.6094590425491333,-0.20332756638526917,0.8964334726333618,0.35758957266807556,0.4311119616031647,0.0243960153311491,0.07311037182807922,0.14096730947494507,0.642008900642395,-0.24737666547298431,0.872907280921936,0.35159561038017273,0.44594651460647583,-0.017140548676252365,0.07343577593564987,0.16922084987163544,0.6527936458587646,-0.27333587408065796,0.8660687804222107,0.36375877261161804,0.44645828008651733,0.042362771928310394,0.07969547063112259,0.18578214943408966,0.6402727365493774,-0.2075130045413971,0.8416761755943298,0.6582483649253845,0.2815905809402466,0.24932943284511566,0.975976288318634,0.6444827914237976,0.27731192111968994,-0.24889473617076874,0.9795351624488831,0.6662054657936096,0.08896396309137344,0.46926069259643555,0.14019790291786194,0.606168806552887,0.05835125595331192,-0.03937849774956703,0.6986901760101318,0.6885451674461365,-0.08568765223026276,0.741873562335968,0.0981612429022789,0.665900707244873,-0.12791180610656738,0.19123873114585876,0.3347460627555847,0.7216220498085022,-0.11983911693096161,0.7598291039466858,0.16429060697555542,0.7201817035675049,-0.1632048636674881,0.2067282795906067,0.4889098107814789,0.5433617234230042,-0.10836515575647354,0.6582031846046448,0.13930749893188477,0.4933915138244629,-0.16279087960720062,0.011888306587934494,0.28073182702064514,231.43059941522912,102.45238999690993,199.5150204743065,208.21036002439726,46.06584372976738,77.41560614323402,-19.77158784866333,-33.4724485874176
error1,0.38064196705818176,0.6941399574279785,-0.2820790112018585,0.9977680444717407,0.38380205631256104,0.7164872884750366,-0.25785231590270996,0.9980053305625916,0.3832288980484009,0.7168792486190796,-0.25826704502105713,0.9978634715080261,0.38346290588378906,0.7173742055892944,-0.2586207985877991,0.9983898401260376,0.40043774247169495,0.7179189920425415,-0.3429737389087677,0.9976893067359924,0.4108550250530243,0.7192012667655945,-0.34286701679229736,0.9973650574684143,0.42192545533180237,0.7205385565757751,-0.34273436665534973,0.9979234933853149,0.4265403747558594,0.7150387167930603,-0.06688933074474335,0.9981950521469116,0.4728512465953827,0.7165250182151794,-0.44464418292045593,0.9980093836784363,0.39982426166534424,0.6737099289894104,-0.19353652000427246,0.9975146651268005,0.4196176826953888,0.6736348867416382,-0.30075156688690186,0.9974572062492371,0.5296865701675415,0.6058931350708008,0.2220810502767563,0.9955161213874817,0.5331750512123108,0.6061917543411255,-0.5767936110496521,0.9988275170326233,0.4766995310783386,0.45583420991897583,0.35259413719177246,0.0441809743642807,0.3079298436641693,0.4773341119289398,-0.5203847289085388,0.980634868144989,0.3877490162849426,0.4356323778629303,0.15072597563266754,0.052609119564294815,0.2117849886417389,0.622090220451355,-0.18976011872291565,0.8990407586097717,0.36451175808906555,0.4333112835884094,0.11405215412378311,0.07467077672481537,0.1744159609079361,0.6553699374198914,-0.23532076179981232,0.8770723342895508,0.3525944948196411,0.4472043514251709,0.06607354432344437,0.07511560618877411,0.2096567004919052,0.6667816638946533,-0.2535437047481537,0.870370090007782,0.36639583110809326,0.44751471281051636,0.11857890337705612,0.08176279067993164,0.22933988273143768,0.6540997624397278,-0.19206486642360687,0.8468052744865417,0.6586344242095947,0.2814515233039856,0.2441358119249344,0.9762167930603027,0.6460467576980591,0.27700480818748474,-0.24358059465885162,0.9802323579788208,0.6652297377586365,0.08565160632133484,0.4691582918167114,0.13800331950187683,0.6067046523094177,0.05499773100018501,-0.0409371592104435,0.7102738618850708,0.6883605122566223,-0.09121822565793991,0.7295709848403931,0.10076020658016205,0.6686739325523376,-0.13628502190113068,0.18587422370910645,0.3499331474304199,0.7212656140327454,-0.1264161765575409,0.7478988766670227,0.1717090755701065,0.7245895266532898,-0.1723354011774063,0.20339757204055786,0.502718985080719,0.542829692363739,-0.1130918636918068,0.656596302986145,0.14203165471553802,0.4954085052013397,-0.17034676671028137,-0.002716802293434739,0.2880840599536896,237.75588317582026,93.81863326592975,199.7459051112316,208.9749478720919,41.12366837407604,79.15294156355877,-18.19348931312561,-33.81169140338898
error1,0.3829127550125122,0.6942132115364075,-0.26664596796035767,0.9977701902389526,0.38529613614082336,0.7169235348701477,-0.23998254537582397,0.997920572757721,0.38438472151756287,0.7173247337341309,-0.24041634798049927,0.9978116154670715,0.3841373324394226,0.7177802324295044,-0.240800142288208,0.9983174204826355,0.4024561941623688,0.7183350324630737,-0.32460251450538635,0.9975425601005554,0.4128551483154297,0.7196255326271057,-0.3244885504245758,0.9972601532936096,0.4238906800746918,0.720942497253418,-0.3243403732776642,0.9977796077728271,0.4264565706253052,0.7155200242996216,-0.049893785268068314,0.9981440305709839,0.4747283160686493,0.717124879360199,-0.43386194109916687,0.9978078007698059,0.40006616711616516,0.6737016439437866,-0.17905718088150024,0.9974374771118164,0.42104968428611755,0.6736425161361694,-0.28538691997528076,0.997287929058075,0.5285055041313171,0.605055570602417,0.22481359541416168,0.9952768087387085,0.537075936794281,0.6070860624313354,-0.5556881427764893,0.998686671257019,0.47795018553733826,0.4431549608707428,0.3640950322151184,0.04301847144961357,0.30799195170402527,0.48479485511779785,-0.5160991549491882,0.9796435236930847,0.4604882299900055,0.38272824883461,0.16658104956150055,0.05080774798989296,0.23364120721817017,0.6336615085601807,-0.24070245027542114,0.9026542901992798,0.4526940584182739,0.36539238691329956,0.13435988128185272,0.07251031696796417,0.19562888145446777,0.6683152318000793,-0.29655346274375916,0.8820468783378601,0.44926169514656067,0.3761376738548279,0.09129385650157928,0.07305309176445007,0.2335420548915863,0.6779562830924988,-0.3122543692588806,0.8754845857620239,0.4557234048843384,0.383475124835968,0.1371241956949234,0.07986179739236832,0.25413236021995544,0.665558397769928,-0.24421614408493042,0.8523655533790588,0.6571292281150818,0.28180983662605286,0.23655501008033752,0.9767003655433655,0.6488217711448669,0.2782737910747528,-0.23599128425121307,0.9809617400169373,0.6651176810264587,0.08416476845741272,0.4456433951854706,0.13477355241775513,0.6099718809127808,0.0530979223549366,-0.04243698716163635,0.7196679711341858,0.6880486011505127,-0.09687913954257965,0.6913753151893616,0.10180925577878952,0.6757400631904602,-0.13845084607601166,0.15938979387283325,0.3570706844329834,0.7213404774665833,-0.131862610578537,0.7074870467185974,0.1752636879682541,0.7337725162506104,-0.1720423847436905,0.17508536577224731,0.5046018958091736,0.542411744594574,-0.11903226375579834,0.6087466478347778,0.1418120414018631,0.5042147636413574,-0.17497766017913818,-0.017441993579268456,0.2881051003932953,178.77652832838223,88.44511630412666,199.3837281016296,208.559116740085,39.039830828767954,80.67566850554374,-17.917904257774353,-34.08298194408417
error1,0.38549181818962097,0.6950637698173523,-0.2372054159641266,0.9978989362716675,0.38783663511276245,0.7178371548652649,-0.21524657309055328,0.998010516166687,0.38664332032203674,0.7181138396263123,-0.21567434072494507,0.9979106783866882,0.38588935136795044,0.7184186577796936,-0.21608471870422363,0.9983840584754944,0.4050454795360565,0.7193682193756104,-0.2982626259326935,0.9976364374160767,0.4152524173259735,0.720626950263977,-0.29810380935668945,0.9973882436752319,0.4261401891708374,0.7219007611274719,-0.297933429479599,0.9978761076927185,0.4266286790370941,0.7156726717948914,-0.031287647783756256,0.9982441067695618,0.4772067070007324,0.7178878784179688,-0.40346843004226685,0.9979130029678345,0.4004894495010376,0.6738277077674866,-0.15240919589996338,0.9975759983062744,0.42184922099113464,0.6740962266921997,-0.2576158940792084,0.997419536113739,0.5253996849060059,0.6025491952896118,0.25515857338905334,0.9952825903892517,0.5427600741386414,0.6092301607131958,-0.5176263451576233,0.9986960887908936,0.4740339517593384,0.43805718421936035,0.4812321364879608,0.04461020603775978,0.30838677287101746,0.4898708462715149,-0.4370657205581665,0.9761770963668823,0.45027562975883484,0.42320138216018677,0.4686364233493805,0.053251877427101135,0.254607230424881,0.6401516199111938,-0.0624021515250206,0.9054893851280212,0.44462984800338745,0.42946457862854004,0.47296276688575745,0.07517420500516891,0.2256021499633789,0.6753330230712891,-0.09048484265804291,0.8862900733947754,0.4382469058036804,0.44302496314048767,0.4478602111339569,0.07582066208124161,0.2702786922454834,0.6827622652053833,-0.10731124877929688,0.8797028064727783,0.44779279828071594,0.44124841690063477,0.45261555910110474,0.08307533711194992,0.28664639592170715,0.6701937913894653,-0.06224498525261879,0.857535719871521,0.6567327976226807,0.28167933225631714,0.23388610780239105,0.9774296283721924,0.6509084105491638,0.27804887294769287,-0.23327259719371796,0.9818667769432068,0.6678827404975891,0.07716063410043716,0.4431726634502411,0.13161474466323853,0.6117222905158997,0.052544187754392624,-0.0444595031440258,0.7244147658348083,0.6871230602264404,-0.10079282522201538,0.6710689067840576,0.10184179991483688,0.67851722240448,-0.14089320600032806,0.13560639321804047,0.3571355640888214,0.721187174320221,-0.13617411255836487,0.6865531206130981,0.1775255799293518,0.7379173636436462,-0.17373314499855042,0.1520427167415619,0.5032982230186462,0.5385889410972595,-0.12101764976978302,0.5956667065620422,0.14063066244125366,0.5039758086204529,-0.1797901839017868,-0.019527221098542213,0.2840229570865631,220.64077887577022,82.70189505857438,199.13889028014503,207.94251282275368,39.601409125805766,81.09623533339477,-18.26988458633423,-34.252163767814636
error1,0.3876655399799347,0.6966276168823242,-0.1585729718208313,0.9979676008224487,0.3902270197868347,0.7186363339424133,-0.13828948140144348,0.9980617165565491,0.388823002576828,0.718836784362793,-0.1387127935886383,0.9979464411735535,0.3875564634799957,0.7189840078353882,-0.1391974836587906,0.9984155297279358,0.40671759843826294,0.7198265194892883,-0.228362038731575,0.9977064728736877,0.41657599806785583,0.7208971977233887,-0.22820769250392914,0.997468113899231,0.42714235186576843,0.7220163345336914,-0.22815710306167603,0.997951090335846,0.42666861414909363,0.7157076001167297,0.022418197244405746,0.9983105659484863,0.47818976640701294,0.717889666557312,-0.373437762260437,0.9980102777481079,0.4011155962944031,0.6745117902755737,-0.0830780416727066,0.9976580142974854,0.4228854179382324,0.6744346022605896,-0.19750633835792542,0.9975181818008423,0.5225498676300049,0.6005239486694336,0.2932048439979553,0.9951208829879761,0.5503353476524353,0.6108970642089844,-0.4989354908466339,0.9986204504966736,0.4337897300720215,0.4600052237510681,0.4837222099304199,0.04949720576405525,0.30926230549812317,0.4968261122703552,-0.3938645124435425,0.9699116349220276,0.38633716106414795,0.5314903259277344,0.4490927457809448,0.05966569855809212,0.29319360852241516,0.6438515782356262,0.07423936575651169,0.9010847210884094,0.3819197416305542,0.5547979474067688,0.4367044270038605,0.08143206685781479,0.26906684041023254,0.6831031441688538,0.06728574633598328,0.8835035562515259,0.37493619322776794,0.5686405301094055,0.43751031160354614,0.08202973753213882,0.3083292543888092,0.6871861219406128,0.033335670828819275,0.8768359422683716,0.38329175114631653,0.5594227910041809,0.44064807891845703,0.08967763185501099,0.3237176239490509,0.6733337640762329,0.07121302932500839,0.8554965257644653,0.656104564666748,0.28193172812461853,0.2327776402235031,0.9782246351242065,0.6567928791046143,0.27966442704200745,-0.23211494088172913,0.9824812412261963,0.6657243371009827,0.07765434682369232,0.432575523853302,0.12883518636226654,0.6147899031639099,0.051706306636333466,-0.057062339037656784,0.7137652039527893,0.6853600740432739,-0.10279258340597153,0.6149011254310608,0.10052081942558289,0.6801457405090332,-0.13976125419139862,0.10308456420898438,0.344330757856369,0.7203877568244934,-0.13768602907657623,0.6260389685630798,0.17809033393859863,0.7390369176864624,-0.16994360089302063,0.12013757228851318,0.4911017119884491,0.5381189584732056,-0.12717674672603607,0.5449727177619934,0.13847850263118744,0.5117233991622925,-0.18380357325077057,-0.027256619185209274,0.27402883768081665,65.85561595891082,70.91463274510345,200.0473946212307,208.25737928038933,55.022546541868444,82.49472684476329,-22.231483459472656,-34.75305736064911
error1,0.3880273699760437,0.6980331540107727,-0.1088237315416336,0.9979810118675232,0.39143049716949463,0.7191436886787415,-0.08752027153968811,0.998049795627594,0.39021140336990356,0.7193267941474915,-0.08791721612215042,0.9979096055030823,0.38895460963249207,0.71942138671875,-0.08839232474565506,0.9983944296836853,0.4072275161743164,0.7202734351158142,-0.18382324278354645,0.9977133870124817,0.41690996289253235,0.721315860748291,-0.18371878564357758,0.9974836111068726,0.42728713154792786,0.7223765254020691,-0.1837410032749176,0.9979811310768127,0.4271235764026642,0.7157338857650757,0.07287567853927612,0.998318076133728,0.47809866070747375,0.7180763483047485,-0.3499760627746582,0.9980676770210266,0.40169379115104675,0.6759545803070068,-0.0327489972114563,0.9976654052734375,0.4228534400463104,0.6756290197372437,-0.15529540181159973,0.9975417852401733,0.5204533934593201,0.5979925394058228,0.3538549542427063,0.9947972297668457,0.5550574064254761,0.6122456789016724,-0.49236029386520386,0.9985467791557312,0.4250473976135254,0.47803157567977905,0.5127672553062439,0.05370352789759636,0.3102288246154785,0.5015187859535217,-0.3518199622631073,0.9640202522277832,0.38069793581962585,0.5422378778457642,0.4660119116306305,0.0642726868391037,0.30105093121528625,0.6457657217979431,0.20375782251358032,0.896055281162262,0.3753124475479126,0.5658946633338928,0.4521176517009735,0.08515923470258713,0.2762661874294281,0.6839057803153992,0.21293778717517853,0.8793623447418213,0.36881598830223083,0.5788235068321228,0.4669092893600464,0.08568623661994934,0.31729015707969666,0.6880168914794922,0.17411299049854279,0.8725574612617493,0.38077446818351746,0.6064047813415527,0.4622749090194702,0.09362922608852386,0.3338315188884735,0.6737961769104004,0.2027789056301117,0.8522767424583435,0.6559192538261414,0.2812765836715698,0.23331180214881897,0.9784669876098633,0.6604886054992676,0.2793707847595215,-0.23265185952186584,0.982728123664856,0.6656795144081116,0.0721030980348587,0.43047288060188293,0.12573882937431335,0.6147205829620361,0.04859817028045654,-0.07876215130090714,0.6983203887939453,0.6856380105018616,-0.1051037460565567,0.6094682216644287,0.09820059686899185,0.680759608745575,-0.14078766107559204,0.07943510264158249,0.3288330137729645,0.7205970883369446,-0.13796022534370422,0.620572566986084,0.17599564790725708,0.739936113357544,-0.17459648847579956,0.0968908742070198,0.4757511615753174,0.5400041937828064,-0.13885626196861267,0.5420010089874268,0.13510945439338684,0.5144753456115723,-0.20008978247642517,-0.04466717317700386,0.2622032165527344,73.12968266910104,69.30513232668969,200.48583630799357,208.792149114941,61.65291619881931,83.23903858867205,-23.087185621261597,-35.025978088378906
